CaseID,ResponseTypeA,ResponseTypeB,JaccardDistance
Base_H36_AnchorLed_AccentedEnding,Mirror,Complement,0.609756
Base_H36_AnchorLed_AccentedEnding,Mirror,Simplify,0.805556
Base_H36_AnchorLed_AccentedEnding,Mirror,Intensify,0.125
Base_H36_AnchorLed_AccentedEnding,Mirror,Contrast,0.804878
Base_H36_AnchorLed_AccentedEnding,Mirror,Fill,0.452381
Base_H36_AnchorLed_AccentedEnding,Complement,Simplify,0.782609
Base_H36_AnchorLed_AccentedEnding,Complement,Intensify,0.604651
Base_H36_AnchorLed_AccentedEnding,Complement,Contrast,0.64
Base_H36_AnchorLed_AccentedEnding,Complement,Fill,0.529412
Base_H36_AnchorLed_AccentedEnding,Simplify,Intensify,0.820513
Base_H36_AnchorLed_AccentedEnding,Simplify,Contrast,0.75
Base_H36_AnchorLed_AccentedEnding,Simplify,Fill,0.758621
Base_H36_AnchorLed_AccentedEnding,Intensify,Contrast,0.731707
Base_H36_AnchorLed_AccentedEnding,Intensify,Fill,0.380952
Base_H36_AnchorLed_AccentedEnding,Contrast,Fill,0.551724
Base_H36_AnchorLed_Flat,Mirror,Complement,0.609756
Base_H36_AnchorLed_Flat,Mirror,Simplify,0.805556
Base_H36_AnchorLed_Flat,Mirror,Intensify,0.125
Base_H36_AnchorLed_Flat,Mirror,Contrast,0.804878
Base_H36_AnchorLed_Flat,Mirror,Fill,0.452381
Base_H36_AnchorLed_Flat,Complement,Simplify,0.782609
Base_H36_AnchorLed_Flat,Complement,Intensify,0.604651
Base_H36_AnchorLed_Flat,Complement,Contrast,0.64
Base_H36_AnchorLed_Flat,Complement,Fill,0.529412
Base_H36_AnchorLed_Flat,Simplify,Intensify,0.820513
Base_H36_AnchorLed_Flat,Simplify,Contrast,0.75
Base_H36_AnchorLed_Flat,Simplify,Fill,0.758621
Base_H36_AnchorLed_Flat,Intensify,Contrast,0.731707
Base_H36_AnchorLed_Flat,Intensify,Fill,0.380952
Base_H36_AnchorLed_Flat,Contrast,Fill,0.551724
Base_H36_AnchorLed_Increasing,Mirror,Complement,0.609756
Base_H36_AnchorLed_Increasing,Mirror,Simplify,0.805556
Base_H36_AnchorLed_Increasing,Mirror,Intensify,0.125
Base_H36_AnchorLed_Increasing,Mirror,Contrast,0.804878
Base_H36_AnchorLed_Increasing,Mirror,Fill,0.452381
Base_H36_AnchorLed_Increasing,Complement,Simplify,0.782609
Base_H36_AnchorLed_Increasing,Complement,Intensify,0.604651
Base_H36_AnchorLed_Increasing,Complement,Contrast,0.64
Base_H36_AnchorLed_Increasing,Complement,Fill,0.529412
Base_H36_AnchorLed_Increasing,Simplify,Intensify,0.820513
Base_H36_AnchorLed_Increasing,Simplify,Contrast,0.75
Base_H36_AnchorLed_Increasing,Simplify,Fill,0.758621
Base_H36_AnchorLed_Increasing,Intensify,Contrast,0.731707
Base_H36_AnchorLed_Increasing,Intensify,Fill,0.380952
Base_H36_AnchorLed_Increasing,Contrast,Fill,0.551724
Base_H36_BackLoaded_AccentedEnding,Mirror,Complement,0.632653
Base_H36_BackLoaded_AccentedEnding,Mirror,Simplify,0.555556
Base_H36_BackLoaded_AccentedEnding,Mirror,Intensify,0.509091
Base_H36_BackLoaded_AccentedEnding,Mirror,Contrast,0.690909
Base_H36_BackLoaded_AccentedEnding,Mirror,Fill,0.763889
Base_H36_BackLoaded_AccentedEnding,Complement,Simplify,0.575758
Base_H36_BackLoaded_AccentedEnding,Complement,Intensify,0.519231
Base_H36_BackLoaded_AccentedEnding,Complement,Contrast,0.236842
Base_H36_BackLoaded_AccentedEnding,Complement,Fill,0.472727
Base_H36_BackLoaded_AccentedEnding,Simplify,Intensify,0.652174
Base_H36_BackLoaded_AccentedEnding,Simplify,Contrast,0.666667
Base_H36_BackLoaded_AccentedEnding,Simplify,Fill,0.767857
Base_H36_BackLoaded_AccentedEnding,Intensify,Contrast,0.535714
Base_H36_BackLoaded_AccentedEnding,Intensify,Fill,0.544118
Base_H36_BackLoaded_AccentedEnding,Contrast,Fill,0.320755
Base_H36_BackLoaded_Flat,Mirror,Complement,0.632653
Base_H36_BackLoaded_Flat,Mirror,Simplify,0.555556
Base_H36_BackLoaded_Flat,Mirror,Intensify,0.509091
Base_H36_BackLoaded_Flat,Mirror,Contrast,0.690909
Base_H36_BackLoaded_Flat,Mirror,Fill,0.763889
Base_H36_BackLoaded_Flat,Complement,Simplify,0.575758
Base_H36_BackLoaded_Flat,Complement,Intensify,0.519231
Base_H36_BackLoaded_Flat,Complement,Contrast,0.236842
Base_H36_BackLoaded_Flat,Complement,Fill,0.472727
Base_H36_BackLoaded_Flat,Simplify,Intensify,0.652174
Base_H36_BackLoaded_Flat,Simplify,Contrast,0.666667
Base_H36_BackLoaded_Flat,Simplify,Fill,0.767857
Base_H36_BackLoaded_Flat,Intensify,Contrast,0.535714
Base_H36_BackLoaded_Flat,Intensify,Fill,0.544118
Base_H36_BackLoaded_Flat,Contrast,Fill,0.320755
Base_H36_BackLoaded_Increasing,Mirror,Complement,0.632653
Base_H36_BackLoaded_Increasing,Mirror,Simplify,0.555556
Base_H36_BackLoaded_Increasing,Mirror,Intensify,0.509091
Base_H36_BackLoaded_Increasing,Mirror,Contrast,0.690909
Base_H36_BackLoaded_Increasing,Mirror,Fill,0.763889
Base_H36_BackLoaded_Increasing,Complement,Simplify,0.575758
Base_H36_BackLoaded_Increasing,Complement,Intensify,0.519231
Base_H36_BackLoaded_Increasing,Complement,Contrast,0.236842
Base_H36_BackLoaded_Increasing,Complement,Fill,0.472727
Base_H36_BackLoaded_Increasing,Simplify,Intensify,0.652174
Base_H36_BackLoaded_Increasing,Simplify,Contrast,0.666667
Base_H36_BackLoaded_Increasing,Simplify,Fill,0.767857
Base_H36_BackLoaded_Increasing,Intensify,Contrast,0.535714
Base_H36_BackLoaded_Increasing,Intensify,Fill,0.544118
Base_H36_BackLoaded_Increasing,Contrast,Fill,0.320755
Base_H36_Clustered_AccentedEnding,Mirror,Complement,0.644444
Base_H36_Clustered_AccentedEnding,Mirror,Simplify,0.75
Base_H36_Clustered_AccentedEnding,Mirror,Intensify,0.166667
Base_H36_Clustered_AccentedEnding,Mirror,Contrast,0.791667
Base_H36_Clustered_AccentedEnding,Mirror,Fill,0.479167
Base_H36_Clustered_AccentedEnding,Complement,Simplify,0.827586
Base_H36_Clustered_AccentedEnding,Complement,Intensify,0.595745
Base_H36_Clustered_AccentedEnding,Complement,Contrast,0.575758
Base_H36_Clustered_AccentedEnding,Complement,Fill,0.52381
Base_H36_Clustered_AccentedEnding,Simplify,Intensify,0.780488
Base_H36_Clustered_AccentedEnding,Simplify,Contrast,0.851852
Base_H36_Clustered_AccentedEnding,Simplify,Fill,0.756757
Base_H36_Clustered_AccentedEnding,Intensify,Contrast,0.714286
Base_H36_Clustered_AccentedEnding,Intensify,Fill,0.44
Base_H36_Clustered_AccentedEnding,Contrast,Fill,0.405405
Base_H36_Clustered_Flat,Mirror,Complement,0.644444
Base_H36_Clustered_Flat,Mirror,Simplify,0.75
Base_H36_Clustered_Flat,Mirror,Intensify,0.166667
Base_H36_Clustered_Flat,Mirror,Contrast,0.791667
Base_H36_Clustered_Flat,Mirror,Fill,0.5
Base_H36_Clustered_Flat,Complement,Simplify,0.827586
Base_H36_Clustered_Flat,Complement,Intensify,0.595745
Base_H36_Clustered_Flat,Complement,Contrast,0.575758
Base_H36_Clustered_Flat,Complement,Fill,0.547619
Base_H36_Clustered_Flat,Simplify,Intensify,0.780488
Base_H36_Clustered_Flat,Simplify,Contrast,0.851852
Base_H36_Clustered_Flat,Simplify,Fill,0.75
Base_H36_Clustered_Flat,Intensify,Contrast,0.714286
Base_H36_Clustered_Flat,Intensify,Fill,0.428571
Base_H36_Clustered_Flat,Contrast,Fill,0.388889
Base_H36_Clustered_Increasing,Mirror,Complement,0.644444
Base_H36_Clustered_Increasing,Mirror,Simplify,0.75
Base_H36_Clustered_Increasing,Mirror,Intensify,0.166667
Base_H36_Clustered_Increasing,Mirror,Contrast,0.791667
Base_H36_Clustered_Increasing,Mirror,Fill,0.479167
Base_H36_Clustered_Increasing,Complement,Simplify,0.827586
Base_H36_Clustered_Increasing,Complement,Intensify,0.595745
Base_H36_Clustered_Increasing,Complement,Contrast,0.575758
Base_H36_Clustered_Increasing,Complement,Fill,0.52381
Base_H36_Clustered_Increasing,Simplify,Intensify,0.780488
Base_H36_Clustered_Increasing,Simplify,Contrast,0.851852
Base_H36_Clustered_Increasing,Simplify,Fill,0.756757
Base_H36_Clustered_Increasing,Intensify,Contrast,0.714286
Base_H36_Clustered_Increasing,Intensify,Fill,0.44
Base_H36_Clustered_Increasing,Contrast,Fill,0.405405
Base_H36_Even_AccentedEnding,Mirror,Complement,0.595745
Base_H36_Even_AccentedEnding,Mirror,Simplify,0.527778
Base_H36_Even_AccentedEnding,Mirror,Intensify,0.481481
Base_H36_Even_AccentedEnding,Mirror,Contrast,0.666667
Base_H36_Even_AccentedEnding,Mirror,Fill,0.728571
Base_H36_Even_AccentedEnding,Complement,Simplify,0.617647
Base_H36_Even_AccentedEnding,Complement,Intensify,0.509804
Base_H36_Even_AccentedEnding,Complement,Contrast,0.307692
Base_H36_Even_AccentedEnding,Complement,Fill,0.433962
Base_H36_Even_AccentedEnding,Simplify,Intensify,0.659574
Base_H36_Even_AccentedEnding,Simplify,Contrast,0.707317
Base_H36_Even_AccentedEnding,Simplify,Fill,0.77193
Base_H36_Even_AccentedEnding,Intensify,Contrast,0.481481
Base_H36_Even_AccentedEnding,Intensify,Fill,0.403226
Base_H36_Even_AccentedEnding,Contrast,Fill,0.351852
Base_H36_Even_Flat,Mirror,Complement,0.565217
Base_H36_Even_Flat,Mirror,Simplify,0.555556
Base_H36_Even_Flat,Mirror,Intensify,0.472727
Base_H36_Even_Flat,Mirror,Contrast,0.641509
Base_H36_Even_Flat,Mirror,Fill,0.710145
Base_H36_Even_Flat,Complement,Simplify,0.606061
Base_H36_Even_Flat,Complement,Intensify,0.470588
Base_H36_Even_Flat,Complement,Contrast,0.307692
Base_H36_Even_Flat,Complement,Fill,0.433962
Base_H36_Even_Flat,Simplify,Intensify,0.666667
Base_H36_Even_Flat,Simplify,Contrast,0.7
Base_H36_Even_Flat,Simplify,Fill,0.767857
Base_H36_Even_Flat,Intensify,Contrast,0.444444
Base_H36_Even_Flat,Intensify,Fill,0.370968
Base_H36_Even_Flat,Contrast,Fill,0.351852
Base_H36_Even_Increasing,Mirror,Complement,0.595745
Base_H36_Even_Increasing,Mirror,Simplify,0.527778
Base_H36_Even_Increasing,Mirror,Intensify,0.481481
Base_H36_Even_Increasing,Mirror,Contrast,0.666667
Base_H36_Even_Increasing,Mirror,Fill,0.728571
Base_H36_Even_Increasing,Complement,Simplify,0.617647
Base_H36_Even_Increasing,Complement,Intensify,0.509804
Base_H36_Even_Increasing,Complement,Contrast,0.307692
Base_H36_Even_Increasing,Complement,Fill,0.433962
Base_H36_Even_Increasing,Simplify,Intensify,0.659574
Base_H36_Even_Increasing,Simplify,Contrast,0.707317
Base_H36_Even_Increasing,Simplify,Fill,0.77193
Base_H36_Even_Increasing,Intensify,Contrast,0.481481
Base_H36_Even_Increasing,Intensify,Fill,0.403226
Base_H36_Even_Increasing,Contrast,Fill,0.351852
Base_H36_FrontLoaded_AccentedEnding,Mirror,Complement,0.632653
Base_H36_FrontLoaded_AccentedEnding,Mirror,Simplify,0.527778
Base_H36_FrontLoaded_AccentedEnding,Mirror,Intensify,0.509091
Base_H36_FrontLoaded_AccentedEnding,Mirror,Contrast,0.690909
Base_H36_FrontLoaded_AccentedEnding,Mirror,Fill,0.763889
Base_H36_FrontLoaded_AccentedEnding,Complement,Simplify,0.588235
Base_H36_FrontLoaded_AccentedEnding,Complement,Intensify,0.428571
Base_H36_FrontLoaded_AccentedEnding,Complement,Contrast,0.236842
Base_H36_FrontLoaded_AccentedEnding,Complement,Fill,0.472727
Base_H36_FrontLoaded_AccentedEnding,Simplify,Intensify,0.630435
Base_H36_FrontLoaded_AccentedEnding,Simplify,Contrast,0.675
Base_H36_FrontLoaded_AccentedEnding,Simplify,Fill,0.77193
Base_H36_FrontLoaded_AccentedEnding,Intensify,Contrast,0.392157
Base_H36_FrontLoaded_AccentedEnding,Intensify,Fill,0.476923
Base_H36_FrontLoaded_AccentedEnding,Contrast,Fill,0.320755
Base_H36_FrontLoaded_Flat,Mirror,Complement,0.604167
Base_H36_FrontLoaded_Flat,Mirror,Simplify,0.555556
Base_H36_FrontLoaded_Flat,Mirror,Intensify,0.526316
Base_H36_FrontLoaded_Flat,Mirror,Contrast,0.666667
Base_H36_FrontLoaded_Flat,Mirror,Fill,0.746479
Base_H36_FrontLoaded_Flat,Complement,Simplify,0.575758
Base_H36_FrontLoaded_Flat,Complement,Intensify,0.45098
Base_H36_FrontLoaded_Flat,Complement,Contrast,0.236842
Base_H36_FrontLoaded_Flat,Complement,Fill,0.472727
Base_H36_FrontLoaded_Flat,Simplify,Intensify,0.666667
Base_H36_FrontLoaded_Flat,Simplify,Contrast,0.666667
Base_H36_FrontLoaded_Flat,Simplify,Fill,0.767857
Base_H36_FrontLoaded_Flat,Intensify,Contrast,0.415094
Base_H36_FrontLoaded_Flat,Intensify,Fill,0.446154
Base_H36_FrontLoaded_Flat,Contrast,Fill,0.320755
Base_H36_FrontLoaded_Increasing,Mirror,Complement,0.632653
Base_H36_FrontLoaded_Increasing,Mirror,Simplify,0.555556
Base_H36_FrontLoaded_Increasing,Mirror,Intensify,0.509091
Base_H36_FrontLoaded_Increasing,Mirror,Contrast,0.690909
Base_H36_FrontLoaded_Increasing,Mirror,Fill,0.763889
Base_H36_FrontLoaded_Increasing,Complement,Simplify,0.575758
Base_H36_FrontLoaded_Increasing,Complement,Intensify,0.428571
Base_H36_FrontLoaded_Increasing,Complement,Contrast,0.236842
Base_H36_FrontLoaded_Increasing,Complement,Fill,0.472727
Base_H36_FrontLoaded_Increasing,Simplify,Intensify,0.652174
Base_H36_FrontLoaded_Increasing,Simplify,Contrast,0.666667
Base_H36_FrontLoaded_Increasing,Simplify,Fill,0.767857
Base_H36_FrontLoaded_Increasing,Intensify,Contrast,0.392157
Base_H36_FrontLoaded_Increasing,Intensify,Fill,0.476923
Base_H36_FrontLoaded_Increasing,Contrast,Fill,0.320755
Base_H40_AnchorLed_AccentedEnding,Mirror,Complement,0.608696
Base_H40_AnchorLed_AccentedEnding,Mirror,Simplify,0.775
Base_H40_AnchorLed_AccentedEnding,Mirror,Intensify,0.34
Base_H40_AnchorLed_AccentedEnding,Mirror,Contrast,0.772727
Base_H40_AnchorLed_AccentedEnding,Mirror,Fill,0.478261
Base_H40_AnchorLed_AccentedEnding,Complement,Simplify,0.68
Base_H40_AnchorLed_AccentedEnding,Complement,Intensify,0.604167
Base_H40_AnchorLed_AccentedEnding,Complement,Contrast,0.592593
Base_H40_AnchorLed_AccentedEnding,Complement,Fill,0.540541
Base_H40_AnchorLed_AccentedEnding,Simplify,Intensify,0.790698
Base_H40_AnchorLed_AccentedEnding,Simplify,Contrast,0.5625
Base_H40_AnchorLed_AccentedEnding,Simplify,Fill,0.7
Base_H40_AnchorLed_AccentedEnding,Intensify,Contrast,0.674419
Base_H40_AnchorLed_AccentedEnding,Intensify,Fill,0.377778
Base_H40_AnchorLed_AccentedEnding,Contrast,Fill,0.533333
Base_H40_AnchorLed_Flat,Mirror,Complement,0.608696
Base_H40_AnchorLed_Flat,Mirror,Simplify,0.775
Base_H40_AnchorLed_Flat,Mirror,Intensify,0.34
Base_H40_AnchorLed_Flat,Mirror,Contrast,0.772727
Base_H40_AnchorLed_Flat,Mirror,Fill,0.478261
Base_H40_AnchorLed_Flat,Complement,Simplify,0.68
Base_H40_AnchorLed_Flat,Complement,Intensify,0.604167
Base_H40_AnchorLed_Flat,Complement,Contrast,0.592593
Base_H40_AnchorLed_Flat,Complement,Fill,0.540541
Base_H40_AnchorLed_Flat,Simplify,Intensify,0.790698
Base_H40_AnchorLed_Flat,Simplify,Contrast,0.5625
Base_H40_AnchorLed_Flat,Simplify,Fill,0.7
Base_H40_AnchorLed_Flat,Intensify,Contrast,0.674419
Base_H40_AnchorLed_Flat,Intensify,Fill,0.377778
Base_H40_AnchorLed_Flat,Contrast,Fill,0.533333
Base_H40_AnchorLed_Increasing,Mirror,Complement,0.608696
Base_H40_AnchorLed_Increasing,Mirror,Simplify,0.775
Base_H40_AnchorLed_Increasing,Mirror,Intensify,0.34
Base_H40_AnchorLed_Increasing,Mirror,Contrast,0.772727
Base_H40_AnchorLed_Increasing,Mirror,Fill,0.478261
Base_H40_AnchorLed_Increasing,Complement,Simplify,0.68
Base_H40_AnchorLed_Increasing,Complement,Intensify,0.604167
Base_H40_AnchorLed_Increasing,Complement,Contrast,0.592593
Base_H40_AnchorLed_Increasing,Complement,Fill,0.540541
Base_H40_AnchorLed_Increasing,Simplify,Intensify,0.790698
Base_H40_AnchorLed_Increasing,Simplify,Contrast,0.5625
Base_H40_AnchorLed_Increasing,Simplify,Fill,0.7
Base_H40_AnchorLed_Increasing,Intensify,Contrast,0.674419
Base_H40_AnchorLed_Increasing,Intensify,Fill,0.377778
Base_H40_AnchorLed_Increasing,Contrast,Fill,0.533333
Base_H40_BackLoaded_AccentedEnding,Mirror,Complement,0.660377
Base_H40_BackLoaded_AccentedEnding,Mirror,Simplify,0.6
Base_H40_BackLoaded_AccentedEnding,Mirror,Intensify,0.540984
Base_H40_BackLoaded_AccentedEnding,Mirror,Contrast,0.730159
Base_H40_BackLoaded_AccentedEnding,Mirror,Fill,0.75641
Base_H40_BackLoaded_AccentedEnding,Complement,Simplify,0.617647
Base_H40_BackLoaded_AccentedEnding,Complement,Intensify,0.518519
Base_H40_BackLoaded_AccentedEnding,Complement,Contrast,0.309524
Base_H40_BackLoaded_AccentedEnding,Complement,Fill,0.45614
Base_H40_BackLoaded_AccentedEnding,Simplify,Intensify,0.673469
Base_H40_BackLoaded_AccentedEnding,Simplify,Contrast,0.727273
Base_H40_BackLoaded_AccentedEnding,Simplify,Fill,0.762712
Base_H40_BackLoaded_AccentedEnding,Intensify,Contrast,0.465517
Base_H40_BackLoaded_AccentedEnding,Intensify,Fill,0.463768
Base_H40_BackLoaded_AccentedEnding,Contrast,Fill,0.298246
Base_H40_BackLoaded_Flat,Mirror,Complement,0.660377
Base_H40_BackLoaded_Flat,Mirror,Simplify,0.6
Base_H40_BackLoaded_Flat,Mirror,Intensify,0.540984
Base_H40_BackLoaded_Flat,Mirror,Contrast,0.730159
Base_H40_BackLoaded_Flat,Mirror,Fill,0.75641
Base_H40_BackLoaded_Flat,Complement,Simplify,0.617647
Base_H40_BackLoaded_Flat,Complement,Intensify,0.518519
Base_H40_BackLoaded_Flat,Complement,Contrast,0.309524
Base_H40_BackLoaded_Flat,Complement,Fill,0.45614
Base_H40_BackLoaded_Flat,Simplify,Intensify,0.673469
Base_H40_BackLoaded_Flat,Simplify,Contrast,0.727273
Base_H40_BackLoaded_Flat,Simplify,Fill,0.762712
Base_H40_BackLoaded_Flat,Intensify,Contrast,0.465517
Base_H40_BackLoaded_Flat,Intensify,Fill,0.463768
Base_H40_BackLoaded_Flat,Contrast,Fill,0.298246
Base_H40_BackLoaded_Increasing,Mirror,Complement,0.660377
Base_H40_BackLoaded_Increasing,Mirror,Simplify,0.6
Base_H40_BackLoaded_Increasing,Mirror,Intensify,0.540984
Base_H40_BackLoaded_Increasing,Mirror,Contrast,0.730159
Base_H40_BackLoaded_Increasing,Mirror,Fill,0.75641
Base_H40_BackLoaded_Increasing,Complement,Simplify,0.617647
Base_H40_BackLoaded_Increasing,Complement,Intensify,0.518519
Base_H40_BackLoaded_Increasing,Complement,Contrast,0.309524
Base_H40_BackLoaded_Increasing,Complement,Fill,0.45614
Base_H40_BackLoaded_Increasing,Simplify,Intensify,0.673469
Base_H40_BackLoaded_Increasing,Simplify,Contrast,0.727273
Base_H40_BackLoaded_Increasing,Simplify,Fill,0.762712
Base_H40_BackLoaded_Increasing,Intensify,Contrast,0.465517
Base_H40_BackLoaded_Increasing,Intensify,Fill,0.463768
Base_H40_BackLoaded_Increasing,Contrast,Fill,0.298246
Base_H40_Clustered_AccentedEnding,Mirror,Complement,0.64
Base_H40_Clustered_AccentedEnding,Mirror,Simplify,0.775
Base_H40_Clustered_AccentedEnding,Mirror,Intensify,0.377358
Base_H40_Clustered_AccentedEnding,Mirror,Contrast,0.769231
Base_H40_Clustered_AccentedEnding,Mirror,Fill,0.5
Base_H40_Clustered_AccentedEnding,Complement,Simplify,0.806452
Base_H40_Clustered_AccentedEnding,Complement,Intensify,0.54902
Base_H40_Clustered_AccentedEnding,Complement,Contrast,0.555556
Base_H40_Clustered_AccentedEnding,Complement,Fill,0.533333
Base_H40_Clustered_AccentedEnding,Simplify,Intensify,0.804348
Base_H40_Clustered_AccentedEnding,Simplify,Contrast,0.821429
Base_H40_Clustered_AccentedEnding,Simplify,Fill,0.763158
Base_H40_Clustered_AccentedEnding,Intensify,Contrast,0.679245
Base_H40_Clustered_AccentedEnding,Intensify,Fill,0.415094
Base_H40_Clustered_AccentedEnding,Contrast,Fill,0.368421
Base_H40_Clustered_Flat,Mirror,Complement,0.64
Base_H40_Clustered_Flat,Mirror,Simplify,0.775
Base_H40_Clustered_Flat,Mirror,Intensify,0.377358
Base_H40_Clustered_Flat,Mirror,Contrast,0.769231
Base_H40_Clustered_Flat,Mirror,Fill,0.5
Base_H40_Clustered_Flat,Complement,Simplify,0.806452
Base_H40_Clustered_Flat,Complement,Intensify,0.54902
Base_H40_Clustered_Flat,Complement,Contrast,0.555556
Base_H40_Clustered_Flat,Complement,Fill,0.533333
Base_H40_Clustered_Flat,Simplify,Intensify,0.804348
Base_H40_Clustered_Flat,Simplify,Contrast,0.821429
Base_H40_Clustered_Flat,Simplify,Fill,0.763158
Base_H40_Clustered_Flat,Intensify,Contrast,0.679245
Base_H40_Clustered_Flat,Intensify,Fill,0.415094
Base_H40_Clustered_Flat,Contrast,Fill,0.368421
Base_H40_Clustered_Increasing,Mirror,Complement,0.64
Base_H40_Clustered_Increasing,Mirror,Simplify,0.775
Base_H40_Clustered_Increasing,Mirror,Intensify,0.377358
Base_H40_Clustered_Increasing,Mirror,Contrast,0.769231
Base_H40_Clustered_Increasing,Mirror,Fill,0.5
Base_H40_Clustered_Increasing,Complement,Simplify,0.806452
Base_H40_Clustered_Increasing,Complement,Intensify,0.54902
Base_H40_Clustered_Increasing,Complement,Contrast,0.555556
Base_H40_Clustered_Increasing,Complement,Fill,0.533333
Base_H40_Clustered_Increasing,Simplify,Intensify,0.804348
Base_H40_Clustered_Increasing,Simplify,Contrast,0.821429
Base_H40_Clustered_Increasing,Simplify,Fill,0.763158
Base_H40_Clustered_Increasing,Intensify,Contrast,0.679245
Base_H40_Clustered_Increasing,Intensify,Fill,0.415094
Base_H40_Clustered_Increasing,Contrast,Fill,0.368421
Base_H40_Even_AccentedEnding,Mirror,Complement,0.588235
Base_H40_Even_AccentedEnding,Mirror,Simplify,0.6
Base_H40_Even_AccentedEnding,Mirror,Intensify,0.52459
Base_H40_Even_AccentedEnding,Mirror,Contrast,0.666667
Base_H40_Even_AccentedEnding,Mirror,Fill,0.7625
Base_H40_Even_AccentedEnding,Complement,Simplify,0.588235
Base_H40_Even_AccentedEnding,Complement,Intensify,0.481481
Base_H40_Even_AccentedEnding,Complement,Contrast,0.363636
Base_H40_Even_AccentedEnding,Complement,Fill,0.508197
Base_H40_Even_AccentedEnding,Simplify,Intensify,0.68
Base_H40_Even_AccentedEnding,Simplify,Contrast,0.697674
Base_H40_Even_AccentedEnding,Simplify,Fill,0.809524
Base_H40_Even_AccentedEnding,Intensify,Contrast,0.421053
Base_H40_Even_AccentedEnding,Intensify,Fill,0.442857
Base_H40_Even_AccentedEnding,Contrast,Fill,0.35
Base_H40_Even_Flat,Mirror,Complement,0.588235
Base_H40_Even_Flat,Mirror,Simplify,0.6
Base_H40_Even_Flat,Mirror,Intensify,0.52459
Base_H40_Even_Flat,Mirror,Contrast,0.666667
Base_H40_Even_Flat,Mirror,Fill,0.75641
Base_H40_Even_Flat,Complement,Simplify,0.588235
Base_H40_Even_Flat,Complement,Intensify,0.481481
Base_H40_Even_Flat,Complement,Contrast,0.363636
Base_H40_Even_Flat,Complement,Fill,0.491525
Base_H40_Even_Flat,Simplify,Intensify,0.68
Base_H40_Even_Flat,Simplify,Contrast,0.697674
Base_H40_Even_Flat,Simplify,Fill,0.803279
Base_H40_Even_Flat,Intensify,Contrast,0.421053
Base_H40_Even_Flat,Intensify,Fill,0.426471
Base_H40_Even_Flat,Contrast,Fill,0.327586
Base_H40_Even_Increasing,Mirror,Complement,0.588235
Base_H40_Even_Increasing,Mirror,Simplify,0.6
Base_H40_Even_Increasing,Mirror,Intensify,0.52459
